Depth (m);Temperature (deg_C);Conductivity (S/m);Salinity (PSU)
2126;13.8116757812014;46.765520437286;38.7558568526299
2127;13.8118607539683;46.7661441464364;38.755872097728
2128;13.8120458667912;46.766768103019;38.7558874572051
2129;13.8122311126673;46.7673922183318;38.755902849362
2130;13.8124164962652;46.7680164270153;38.7559182057267
2131;13.8126020401494;46.7686406629318;38.7559334407096
2132;13.8127877645503;46.7692648443822;38.7559484547152
2133;13.8129736756925;46.7698888951136;38.7559631722689
2134;13.8131597284469;46.7705128509182;38.7559776758481
2135;13.8133458839091;46.7711367693744;38.7559920533769
2136;13.8135321039527;46.7717606248055;38.7560063126362
2137;13.8137183636788;46.7723843821973;38.7560204505135
2138;13.8139046817616;46.7730080018674;38.7560344273265
2139;13.8140910582011;46.7736314628073;38.7560482267351
2140;13.8142774696545;46.7742547206661;38.7560618253968
2141;13.8144638671024;46.774877735761;38.7560752303143
2142;13.8146502038593;46.7755005337691;38.7560885091815
2143;13.8148364355742;46.7761232267351;38.7561018160598
2144;13.815022543573;46.7767459072518;38.7561152653284
2145;13.8152085076253;46.7773686305633;38.7561289363523
2146;13.8153943207283;46.7779914083411;38.7561428524743
2147;13.8155799751012;46.7786142040149;38.7561569880174
2148;13.8157654427327;46.7792369600062;38.7561713149704
2149;13.8159507010582;46.7798596615313;38.7561858465608
2150;13.8161357352941;46.7804823233738;38.7562006232493
2151;13.8163205322129;46.781104938531;38.7562156605976
2152;13.8165050816994;46.7817275093371;38.7562309710551
2153;13.8166893674136;46.7823500194522;38.7562465429505
2154;13.8168733971366;46.7829723638344;38.756262272798
2155;13.8170571973234;46.7835944343293;38.7562780446623
2156;13.8172407889823;46.7842161391223;38.7562937573919
2157;13.8174241705571;46.7848374424214;38.7563093837535
2158;13.8176073280423;46.7854583582322;38.75632494709
2159;13.817790235761;46.7860789153439;38.756340489418
2160;13.8179728680361;46.7866990966387;38.7563560084034
2161;13.8181551820728;46.7873189114535;38.7563715483972
2162;13.8183371358543;46.7879384247588;38.7563872097728
2163;13.8185187044818;46.7885577198101;38.7564030905695
2164;13.8186998996265;46.7891767230781;38.756419099751
2165;13.8188807570806;46.7897952789449;38.7564350513539
2166;13.8190613064115;46.7904133516184;38.756450874572
2167;13.8192415616247;46.7910309481014;38.7564665600685
2168;13.8194215343915;46.7916480894024;38.7564821195145
2169;13.8196012356054;46.7922648595549;38.7564976120448
2170;13.8197806808279;46.7928813877217;38.7565131325864
2171;13.8199598723934;46.7934978264083;38.7565288126362
2172;13.820138802521;46.7941143561313;38.7565448202614
2173;13.8203174688764;46.7947310866013;38.7565612527233
2174;13.8204958714597;46.7953480388266;38.7565781286959
2175;13.8206740437286;46.7959652664955;38.7565954730781
2176;13.8208520417056;46.7965828302988;38.7566132983193
2177;13.8210299120759;46.7972007804233;38.7566316160909
2178;13.8212076844071;46.797819151883;38.7566504357298
2179;13.8213853657018;46.798438120915;38.756669921413
2180;13.8215629645191;46.7990578594771;38.7566902303143
2181;13.8217405003112;46.7996784220355;38.756711407563
2182;13.8219179917523;46.80029982493;38.7567334601618
2183;13.8220954481793;46.8009220774977;38.7567563951136
2184;13.8222728812636;46.8015451867414;38.7567802194211
2185;13.8224503026766;46.802169143324;38.7568049237473
2186;13.8226277380952;46.8027939122316;38.7568304590725
2187;13.8228052225335;46.8034194164332;38.756856731248
2188;13.8229828190165;46.8040454886399;38.7568835356365
2189;13.8231605788982;46.8046720253657;38.7569107321818
2190;13.8233385107376;46.8052990149393;38.7569382983193
2191;13.8235166153128;46.805926434018;38.7569662122627
2192;13.8236948996265;46.8065542242452;38.7569944086523
2193;13.8238733870215;46.8071823319328;38.7570228104575
2194;13.8240520907252;46.807810690943;38.7570513359788
2195;13.8242309905073;46.8084392740429;38.7570799712107
2196;13.8244100560224;46.8090680578898;38.7571087138189
2197;13.8245892538126;46.8096970315904;38.7571375762527
2198;13.8247685519763;46.8103261873638;38.7571665740741
2199;13.8249479201681;46.8109554878618;38.7571956932773
2200;13.8251273303766;46.8115849074074;38.7572249338624
2201;13.8253067452537;46.8122143946467;38.7572542794896
2202;13.8254861694678;46.8128438235294;38.757283601774
2203;13.8256655983505;46.8134731699346;38.7573128867102
2204;13.8258450116713;46.8141024431995;38.7573421630874
2205;13.8260243907563;46.8147315592904;38.757371372549
2206;13.8262036928105;46.8153604116091;38.7574004489574
2207;13.8263828921569;46.81598898615;38.7574293993153
2208;13.8265619561158;46.8166173015873;38.7574582749767
2209;13.8267408527856;46.8172453423592;38.7574870961718
2210;13.8269195813881;46.8178730026455;38.7575157586368
2211;13.8270981442577;46.8185001774043;38.7575441549953
2212;13.8272765351696;46.8191267794896;38.7575722097728
2213;13.827454746343;46.8197527513228;38.7575998770619
2214;13.8276327754435;46.8203781162465;38.7576271802054
2215;13.8278105874572;46.8210028579209;38.7576541332088
2216;13.8279881637099;46.8216269740118;38.7576807500778
2217;13.8281654668534;46.8222505718954;38.7577071661998
2218;13.8283424361967;46.8228737379396;38.7577335029567
2219;13.8285190406162;46.8234964752568;38.7577597875817
2220;13.8286952521008;46.8241187955182;38.757786057423
2221;13.8288710480859;46.8247407096172;38.7578123436041
2222;13.8290464028945;46.8253621498599;38.7578386087768
2223;13.8292213141923;46.8259829878618;38.7578647315593
2224;13.829395786648;46.8266031535948;38.7578906349206
2225;13.829569789916;46.827222735761;38.7579164285714
2226;13.8297432889823;46.8278418417367;38.7579422455649
2227;13.8299162698413;46.8284605088702;38.7579681372549
2228;13.8300887138189;46.8290787698413;38.7579941526611
2229;13.8302605952381;46.8296965989729;38.7580202871148
2230;13.8304319117647;46.8303139915966;38.7580465336134
2231;13.8306026563959;46.8309309360411;38.7580728944911
2232;13.8307728174603;46.8315473202614;38.7580992763772
2233;13.8309423786181;46.8321630135387;38.7581255788982
2234;13.8311113173047;46.8327779326175;38.7581517499222
2235;13.8312796311858;46.8333920144725;38.758177735761
2236;13.831447342826;46.8340052326486;38.7582034928416
2237;13.831614458061;46.8346175147837;38.7582289499689
2238;13.8317809302054;46.8352288468721;38.7582541421569
2239;13.8319466927326;46.8358392359166;38.7582791452692
2240;13.8321117199658;46.836448583878;38.758303898615
2241;13.8322759838936;46.8370567950514;38.7583283485061
2242;13.8324394565048;46.8376638064114;38.7583524645969
2243;13.832602133131;46.8382695385932;38.7583761815282
2244;13.8327640184407;46.8388739192344;38.7583994386088
2245;13.8329251124339;46.8394768502957;38.7584221518052
2246;13.8330853987706;46.8400782547463;38.7584442580921
2247;13.8332448541083;46.8406781746032;38.7584658228291
2248;13.8334034761127;46.8412766448802;38.758486888033
2249;13.8335612710084;46.8418736577964;38.7585074451447
2250;13.8337182185652;46.8424692164644;38.7585275198413
2251;13.833874274432;46.8430632975412;38.7585471370215
2252;13.8340293930906;46.8436559173669;38.7585663585434
2253;13.8341835566449;46.8442470588235;38.7585851859633
2254;13.834336791939;46.8448365981948;38.7586034803922
2255;13.834489116869;46.8454244615624;38.7586211609088
2256;13.8346405524432;46.846010611578;38.7586381738251
2257;13.8347910963274;46.8465950599129;38.7586545238095
2258;13.8349407275132;46.8471778159041;38.7586702295363
2259;13.8350894366636;46.8477588748833;38.7586852956738
2260;13.8352372261127;46.8483382765328;38.7586997619048
2261;13.835384116869;46.8489160441955;38.7587136305633
2262;13.8355301346094;46.8494921031746;38.7587268012761
2263;13.8356753026766;46.8500663624339;38.7587391596639
2264;13.8358196374105;46.8506387822907;38.7587506427015
2265;13.8359631683785;46.8512093502957;38.7587611990352
2266;13.8361059197012;46.8517780866791;38.7587708146592
2267;13.8362479240585;46.8523450754746;38.7587795339247
2268;13.8363892296919;46.8529103960473;38.7587873739496
2269;13.8365298576097;46.8534741160909;38.7587943650794
2270;13.8366698459384;46.8540363258637;38.7588005485528
2271;13.8368092110177;46.8545971055089;38.7588059796141
2272;13.8369479621849;46.8551564612512;38.7588106637099
2273;13.8370860947712;46.8557144281046;38.7588146498599
2274;13.8372235597572;46.8562711321195;38.7588181037971
2275;13.8373603275755;46.856826651883;38.7588211220044
2276;13.8374963881108;46.8573810496421;38.758823767507
2277;13.8376317390289;46.8579343993153;38.7588261048864
2278;13.8377663779956;46.8584867195767;38.7588281528167
2279;13.8379003050109;46.8590380127607;38.7588299253034
2280;13.8380335270775;46.8595882485216;38.7588313966698
2281;13.8381660613134;46.8601373712263;38.7588325062247
2282;13.838297927949;46.860685288671;38.7588331535948
2283;13.8384291316527;46.8612319421102;38.7588332920946
2284;13.8385596654217;46.861777386399;38.758832989418
2285;13.8386894872393;46.8623216067538;38.758832281357
2286;13.8388185737628;46.8628645494865;38.7588311492375
2287;13.8389469109866;46.8634062200436;38.7588296086212
2288;13.8390744942421;46.8639466557734;38.7588277015251
2289;13.8392013398693;46.8644857819795;38.7588253462496
2290;13.8393274400871;46.8650235340803;38.7588224953315
2291;13.8394527910053;46.8655598218176;38.7588190787426
2292;13.839577394958;46.8660944638967;38.7588149431995
2293;13.8397012519452;46.8666273506069;38.7588099976657
2294;13.8398243502957;46.867158435263;38.7588042071273
2295;13.8399466409897;46.8676876945223;38.7587975879241
2296;13.8400680648926;46.8682151015406;38.7587901704015
2297;13.8401885597572;46.868740629474;38.7587819872393
2298;13.8403080695612;46.8692642094616;38.7587730236539
2299;13.8404265499533;46.8697856839403;38.7587631699347
2300;13.8405439495798;46.8703049323063;38.758752351385
2301;13.8406602194211;46.8708218697479;38.7587405220977
2302;13.8407753478058;46.8713364402428;38.7587276377218
2303;13.8408893230626;46.8718485737628;38.7587136352319
2304;13.841002124183;46.8723582656396;38.7586985192966
2305;13.8411137441643;46.8728655088702;38.7586822829132
2306;13.8412241806723;46.873370270775;38.7586648934018
2307;13.8413334080299;46.8738726143791;38.7586464277933
2308;13.8414413678805;46.8743726937442;38.7586270821662
2309;13.8415480252101;46.8748705438842;38.7586069265484
2310;13.8416533800187;46.875366162465;38.7585859656085
2311;13.8417574626517;46.8758595634921;38.7585641760037
2312;13.8418603127918;46.8763507749767;38.7585415413943
2313;13.8419619568939;46.8768398700592;38.7585181107999
2314;13.8420624253035;46.877326931995;38.758493942577
2315;13.8421617475879;46.8778120704949;38.7584691230937
2316;13.8422599502023;46.8782953898226;38.7584437379396
2317;13.8423570354809;46.8787769436664;38.7584178454715
2318;13.8424530119826;46.8792567374728;38.7583914534703
2319;13.8425479007158;46.8797347268908;38.758364510582
2320;13.8426417390289;46.8802109072518;38.7583369817927
2321;13.8427345432617;46.8806853509182;38.7583089207905
2322;13.8428263017429;46.8811581629319;38.7582804302832
2323;13.8429170354809;46.8816293759726;38.7582515172736
2324;13.8430067577031;46.882099091192;38.7582222626828
2325;13.8430954925303;46.8825673988484;38.7581927303143
2326;13.8431832656396;46.8830343666356;38.7581629691877
2327;13.843270070028;46.8835000692499;38.7581330610022
2328;13.8433559305945;46.8839645222534;38.7581029948646
2329;13.8434408613445;46.8844277941177;38.7580728197946
2330;13.8435248817305;46.8848899805478;38.758042605042
2331;13.8436080306567;46.8853511500156;38.7580123700591
2332;13.8436903571429;46.8858113492064;38.7579820985061
2333;13.8437718923125;46.886270603019;38.7579517709306
2334;13.8438526641768;46.8867289744787;38.7579214153439
2335;13.8439326937442;46.8871865242764;38.75789106676
2336;13.8440119996888;46.8876432524121;38.7578607065048
2337;13.8440906333645;46.8880991098662;38.7578302505447
2338;13.8441686414566;46.8885540873016;38.7577996498599
2339;13.8442460690943;46.8890081559291;38.7577688258637
2340;13.8443229528478;46.8894613001868;38.7577377194211
2341;13.8443993020541;46.8899135364146;38.7577063258637
2342;13.844475140056;46.8903649183007;38.7576746638655
2343;13.8445504481793;46.8908155905696;38.7576428874883
2344;13.8446252404295;46.891265576564;38.7576110060691
2345;13.8446995518207;46.8917148155929;38.7575789285714
2346;13.8447734033613;46.8921632749767;38.7575466059757
2347;13.8448467950513;46.8926109640523;38.7575140522876
2348;13.8449197408964;46.8930579084968;38.7574812885154
2349;13.8449922665733;46.8935041153128;38.7574483029879
2350;13.8450643930906;46.8939495774977;38.7574150630252
2351;13.8451361297852;46.8943943557423;38.7573816013072
2352;13.8452074976657;46.8948385550887;38.7573479831933
2353;13.8452785294118;46.8952822502334;38.7573142390289
2354;13.8453492522565;46.8957255127607;38.7572804069406
2355;13.8454196809835;46.8961683994709;38.7572465281668
2356;13.8454898214286;46.8966109593838;38.7572126482259
2357;13.8455597004357;46.8970531714908;38.757178723934
2358;13.8456293751945;46.8974949891068;38.7571446537504
2359;13.8456988818861;46.8979364098973;38.7571103991597
2360;13.8457682391846;46.8983774852163;38.7570759905073
2361;13.8458374587613;46.8988182710862;38.7570414698101
2362;13.8459065429505;46.8992587861812;38.7570068487395
2363;13.8459754800809;46.8996990515095;38.756972150638
2364;13.8460442608154;46.9001391394336;38.7569374502023
2365;13.8461128711484;46.9005791409898;38.7569028571429
2366;13.8461813157485;46.9010191192033;38.7568684391534
2367;13.8462495876128;46.9014591067538;38.7568342359166
2368;13.8463176696234;46.9018991425459;38.7568002995643
2369;13.8463855610022;46.9023392514784;38.7567666565515
2370;13.8464532843137;46.902779449113;38.7567333006536
2371;13.846520892079;46.9032197657952;38.756700209695
2372;13.8465884204793;46.9036602412076;38.7566673871771
2373;13.846655874572;46.9041008924681;38.7566348397137
2374;13.8467232586368;46.9045417748211;38.7566026097105
2375;13.8467905656707;46.9049829536259;38.7565707625272
2376;13.8468577956738;46.9054244592282;38.7565393261749
2377;13.8469249626517;46.9058663032991;38.7565083053221
2378;13.8469920852785;46.9063085325241;38.7564777326486
2379;13.8470591775599;46.9067511585746;38.7564476034858
2380;13.8471262558357;46.9071941511049;38.7564178719266
2381;13.8471933224401;46.907637482104;38.75638851385
2382;13.847260358699;46.9080811562403;38.7563595572674
2383;13.847327351385;46.9085251532836;38.7563310014006
2384;13.8473942763772;46.9089694397759;38.7563028446934
2385;13.8474611079987;46.9094139892624;38.7562750941488
2386;13.8475278018985;46.9098587503891;38.7562477521008
2387;13.8475943043884;46.9103036422347;38.756220804544
2388;13.847660585901;46.9107486126673;38.7561942413632
2389;13.8477266036414;46.9111936227825;38.7561680703393
2390;13.8477923124805;46.9116385947713;38.7561422587924
2391;13.8478576805166;46.9120834889511;38.7561167934952
2392;13.8479226914099;46.9125283154373;38.7560916876751
2393;13.8479873615001;46.912973015873;38.7560668596327
2394;13.8480517117958;46.9134175038905;38.7560422043262
2395;13.8481157282913;46.9138617507003;38.7560177038593
2396;13.8481794016495;46.9143056893869;38.7559933014317
2397;13.8482427458761;46.9147492802677;38.7559689456894
2398;13.8483057819794;46.9151925490196;38.7559446319639
2399;13.8483685286337;46.9156355516651;38.7559203812636
2400;13.8484309811702;46.9160783356676;38.7558962309368
2401;13.8484931255836;46.9165209161998;38.7558721926548
2402;13.8485549665422;46.9169633345005;38.7558482874261
2403;13.8486165087146;46.9174056104108;38.7558245222534
2404;13.8486777637722;46.9178477703859;38.7558009080299
2405;13.8487387698413;46.9182898828976;38.7557774704326
2406;13.8487995471522;46.918731975179;38.7557542234672
2407;13.8488601097105;46.9191739717554;38.7557310932151
2408;13.8489204388422;46.9196157909275;38.7557080259882
2409;13.8489805135387;46.9200573930128;38.7556850077809
2410;13.8490403361344;46.9204987461096;38.7556620020231
2411;13.8490999066293;46.9209399334734;38.7556390756303
2412;13.8491592156863;46.9213810484749;38.7556163149705
2413;13.8492182422969;46.9218221214597;38.7555937713975
2414;13.8492769607843;46.922263103408;38.75557143324
2415;13.8493353618114;46.9227039312947;38.7555492561469
2416;13.8493934640523;46.9231445922814;38.7555272144413
2417;13.8494512815126;46.9235850793651;38.7555052917834
2418;13.8495088165266;46.9240254077186;38.7554835029567
2419;13.8495660807656;46.9244655929038;38.7554618572985
2420;13.8496230929038;46.9249055975724;38.7554403104575
2421;13.849679859944;46.9253453874883;38.7554188243075
2422;13.8497363593215;46.9257849797697;38.7553974369748
2423;13.8497925855898;46.9262244016495;38.7553761873638
2424;13.849848522409;46.9266636391223;38.7553550848117
2425;13.8499041394335;46.9271026945223;38.7553341666667
2426;13.8499594086523;46.9275415515095;38.7553134492686
2427;13.8500143347339;46.9279801143791;38.7552928392468
2428;13.8500689456894;46.9284182850918;38.7552722128852
2429;13.8501232765328;46.9288560286337;38.7552514978214
2430;13.850177334267;46.929293321662;38.7552306683785
2431;13.8502310955493;46.9297301104886;38.7552097082166
2432;13.8502845253657;46.9301663694367;38.7551886290072
2433;13.8503375949269;46.9306020611578;38.7551674190787
2434;13.8503902933395;46.9310370953937;38.755145996732
2435;13.8504426182695;46.9314713849985;38.7551242732649
2436;13.8504945837224;46.9319048809524;38.7551021794273
2437;13.8505462215997;46.9323375918145;38.7550796833178
2438;13.8505975396825;46.9327695790538;38.7550568207283
2439;13.8506485099595;46.9332008730159;38.7550336383442
2440;13.850699099751;46.9336314036726;38.7550101034858
2441;13.8507492903828;46.934061065982;38.7549861391223
2442;13.8507990491752;46.934489789916;38.7549617172425
2443;13.8508483271086;46.934917482104;38.7549368028322
2444;13.8508970774977;46.9353440748522;38.7549113795518
2445;13.850945253657;46.9357695471522;38.7548854637411
2446;13.8509928306878;46.9361938748833;38.7548590445067
2447;13.8510398031435;46.9366169747899;38.7548320440398
2448;13.851086162465;46.937038767507;38.7548044008715
2449;13.8511318821973;46.9374591798942;38.7547760760971
2450;13.8511769016495;46.9378781870526;38.7547471117336
2451;13.8512211391223;46.9382957586368;38.7547175676938
2452;13.8512645082477;46.9387118339558;38.754687482104
2453;13.8513069498911;46.9391263149704;38.7546568300654
2454;13.8513484344849;46.9395391269841;38.7546255757859
2455;13.8513889573607;46.939950279334;38.7545937379396
2456;13.8514284998444;46.9403597673514;38.754561337535
2457;13.8514670245876;46.9407675513539;38.7545283745721
2458;13.8515044957983;46.9411736251167;38.7544948856209
2459;13.8515408792406;46.9415779925303;38.754460918145
2460;13.8515761655773;46.9419806279178;38.7544264721444
2461;13.8516103330221;46.9423814923747;38.7543915491752
2462;13.8516433660131;46.9427804847495;38.7543560823218
2463;13.8516752489885;46.9431774976657;38.7543199883287
2464;13.8517059368192;46.9435724937753;38.7542832804233
2465;13.851735375817;46.943965454404;38.7542459936197
2466;13.8517635368036;46.9443563527077;38.754208129085
2467;13.851790410442;46.9447451583411;38.7541696611422
2468;13.8518159753346;46.9451318374572;38.7541305785092
2469;13.8518401956894;46.9455163853875;38.7540909146436
2470;13.8518630388266;46.9458987484438;38.7540506602085
2471;13.851884493075;46.946278837924;38.7540097498444
2472;13.8519045467631;46.9466566304855;38.7539681788827
2473;13.8519231866636;46.947032080999;38.753925917756
2474;13.8519403793184;46.9474051202147;38.7538829306723
2475;13.8519560943822;46.9477756640989;38.7538391616091
2476;13.8519703073452;46.9481436939776;38.7537946140679
2477;13.8519829738562;46.9485093148926;38.7537494327731
2478;13.8519940522876;46.9488725735294;38.7537036998133
2479;13.8520035247432;46.9492334605509;38.7536574183007
2480;13.8520114028945;46.949591940943;38.75361054155
2481;13.8520176995798;46.949948015873;38.7535630543884
2482;13.8520224311391;46.9503017016807;38.7535149591503
2483;13.8520256104108;46.9506529901961;38.7534662313259
2484;13.8520272584034;46.951001853408;38.7534168148926
2485;13.8520273821195;46.9513482936508;38.7533666865079
2486;13.8520259675537;46.9516923436041;38.7533158765173
2487;13.8520230108154;46.9520339713663;38.7532643514628
2488;13.8520185165733;46.9523731512605;38.7532120763305
2489;13.8520124863834;46.9527099198568;38.7531590775755
2490;13.852004903906;46.9530443518518;38.7531054392313
2491;13.8519957586368;46.953376477591;38.7530511881419
2492;13.8519850552443;46.9537063274198;38.7529963406474
2493;13.8519727956738;46.9540339682539;38.7529409593838
2494;13.85195898615;46.954359449891;38.7528850879241
2495;13.8519436383442;46.9546827816682;38.7528287262683
2496;13.8519267522565;46.9550039449113;38.7527718557423
2497;13.8519083177716;46.9553229225023;38.752714467009
2498;13.8518883263305;46.9556397128851;38.752656564737
2499;13.8518667732649;46.9559543323996;38.7525981691566
2500;13.8518436585745;46.9562667997199;38.7525392989418
2501;13.8518190079365;46.9565771358543;38.7524799502023
2502;13.8517928439153;46.9568853423591;38.752420105042
2503;13.8517651641768;46.9571914962651;38.752359842826
2504;13.851735978836;46.9574956551509;38.7522992141301
2505;13.8517053135699;46.9577978096794;38.752238181606
2506;13.8516731987239;46.9580979660753;38.7521767195767
2507;13.8516396599751;46.9583960939931;38.7521147673514
2508;13.851604719888;46.9586921101774;38.7520522237784
2509;13.8515684173669;46.9589859741674;38.7519890203859
2510;13.851530778089;46.9592776820728;38.7519251377218
2511;13.8514918362901;46.9595672167756;38.7518605407719
2512;13.8514516230937;46.9598545557111;38.7517951875195
2513;13.8514101353875;46.9601397587924;38.751729143324
2514;13.8513673941799;46.9604228423591;38.7516624089636
2515;13.8513234298164;46.9607038515406;38.7515950070028
2516;13.8512782469655;46.9609828345782;38.7515269887955
2517;13.8512318386243;46.9612597891378;38.7514583706816
2518;13.8511841977902;46.9615346288515;38.7513890919701
2519;13.8511353275755;46.9618072766884;38.7513190841892
2520;13.8510852435419;46.9620777645502;38.7512483761282
2521;13.8510339550265;46.962346128229;38.7511770051354
2522;13.8509814480237;46.9626123840647;38.7511050038905
2523;13.8509277155307;46.9628765624027;38.7510324050732
2524;13.8508727427638;46.9631386741363;38.7509592250234
2525;13.850816529723;46.9633987332711;38.7508854614068
2526;13.8507590841892;46.963656791939;38.7508111375662
2527;13.8507003944911;46.963912980859;38.750736372549
2528;13.8506405026455;46.9641673980703;38.7506612083722
2529;13.850579431995;46.9644201672891;38.7505857360722
2530;13.8505171825397;46.96467131108;38.7505099774354
2531;13.8504537542795;46.9649207905384;38.7504338966698
2532;13.8503891728914;46.9651686500155;38.7503574984438
2533;13.8503234850607;46.9654150038904;38.7502808294429
2534;13.8502567460317;46.9656599727669;38.7502039371304
2535;13.8501889915966;46.9659036041083;38.7501268230626
2536;13.8501202614379;46.9661459259259;38.7500494685652
2537;13.8500506232493;46.9663869615624;38.7499718316215
2538;13.8499801353875;46.9666267717087;38.749893907563
2539;13.849908837535;46.9668654341737;38.7498157282913
2540;13.849836748366;46.9671030392157;38.7497373646125
2541;13.8497638951136;46.9673396584189;38.7496588624339
2542;13.8496903221289;46.9675753104575;38.7495801960784
2543;13.8496160768752;46.9678100287893;38.7495013499844
2544;13.8495412130408;46.9680438367569;38.7494222891379
2545;13.8494657983193;46.96827678338;38.7493429878618
2546;13.8493898910675;46.9685089433551;38.749263453159
2547;13.8493135169623;46.9687403820417;38.7491837247121
2548;13.8492366853408;46.9689711554622;38.7491038468721
2549;13.8491593985372;46.969201328976;38.7490238756614
2550;13.8490816658886;46.9694310333022;38.7489439137877
2551;13.8490035014006;46.9696604061625;38.7488640686275
2552;13.8489249377529;46.969889545596;38.7487843985372
2553;13.8488460216309;46.9701185371926;38.748704947868
2554;13.8487667880486;46.970347491441;38.7486257889823
2555;13.8486872478992;46.9705765001556;38.7485469919079
2556;13.8486074089636;46.9708055967943;38.7484685807656
2557;13.8485272953626;46.9710347478991;38.7483905088702
2558;13.8484469226579;46.9712639316838;38.7483127474323
2559;13.8483663211951;46.9714932415188;38.7482353524743
2560;13.848285532991;46.9717228314659;38.7481584197012
2561;13.8482046234049;46.9719528602552;38.7480820284781
2562;13.8481236764706;46.9721834850607;38.7480062363834
2563;13.8480427668845;46.9724148264861;38.7479310768752
2564;13.8479619623405;46.9726469335512;38.7478565359477
2565;13.8478813437597;46.9728797836912;38.747782526455
2566;13.8478009648304;46.9731133699035;38.7477089970433
2567;13.8477208590103;46.9733477591036;38.747635978836
2568;13.8476410496421;46.973583024432;38.7475635091814
2569;13.8475615857454;46.9738191721133;38.7474915437286
2570;13.847482561469;46.9740561920324;38.7474199891068
2571;13.8474040655151;46.9742941448802;38.747348819639
2572;13.8473261702459;46.9745331738251;38.7472780975724
2573;13.8472489456894;46.974773409586;38.7472078719265
2574;13.8471724400871;46.9750148801743;38.7471381154684
2575;13.847096695456;46.9752576065982;38.7470687978525
2576;13.847021765484;46.9755015538437;38.7469998327109
2577;13.846947683629;46.9757467647059;38.7469312262683
2578;13.8468744950202;46.975993278089;38.7468629707439
2579;13.846802237784;46.9762411476813;38.7467950723623
2580;13.8467309383753;46.9764904730781;38.7467275879241
2581;13.8466606481481;46.9767413383131;38.7466605337691
2582;13.8465913935574;46.9769938678805;38.746593994709
2583;13.84652321662;46.9772482065048;38.7465280664488
2584;13.8464561671335;46.9775044615624;38.7464627987862
2585;13.8463903046218;46.9777627089169;38.7463982022253
2586;13.8463256746032;46.9780230267662;38.7463343012761
2587;13.846262307812;46.9782854909742;38.7462711328976
2588;13.8462002287582;46.9785501470588;38.7462087145969
2589;13.8461394732337;46.9788170043573;38.7461470269219
2590;13.8460800529101;46.979086075319;38.7460860807656
2591;13.8460219631186;46.9793574105197;38.7460259305945
2592;13.8459652147526;46.9796309663865;38.7459665312792
2593;13.8459098257081;46.9799067561469;38.7459078828198
2594;13.845855830221;46.9801848474945;38.7458500186741
2595;13.8458032563025;46.9804653221288;38.7457929878618
2596;13.8457521226268;46.9807481800498;38.7457367717087
2597;13.8457024603175;46.9810333629007;38.745681284625
2598;13.8456542934952;46.9813208325552;38.745626468254
2599;13.8456076346094;46.9816106061313;38.7455723241519
2600;13.8455624731559;46.9819027128073;38.7455188884998
2601;13.845518793962;46.982197142079;38.7454661718021
2602;13.8454765865235;46.9824938507625;38.7454141472144
2603;13.8454358473389;46.982792823685;38.7453628089013
2604;13.8453965530657;46.9830940375039;38.745312159197
2605;13.845358715375;46.9833974120759;38.7452621171802
2606;13.8453223436041;46.983702945845;38.7452126797386
2607;13.8452874253035;46.9840106987239;38.7451639200125
2608;13.8452539355742;46.9843206621537;38.7451158582322
2609;13.8452218487395;46.9846327124183;38.7450684056956
2610;13.8451911414566;46.9849466721133;38.745021424681
2611;13.84516178338;46.9852624245253;38.7449748474946
2612;13.8451337480548;46.9855798443822;38.7449285846561
2613;13.8451070230314;46.9858987830688;38.7448825077809
2614;13.8450815678494;46.9862191596638;38.7448365826331
2615;13.8450573474946;46.9865409298163;38.744790804544
2616;13.8450343464052;46.9868640616246;38.7447451618425
2617;13.8450125552443;46.9871885200747;38.7446996311858
2618;13.8449919498911;46.9875142390289;38.7446541682228
2619;13.8449725155618;46.9878411881419;38.7446087535014
2620;13.844954213352;46.9881693440709;38.7445633948024
2621;13.844937010582;46.9884986788048;38.7445180874572
2622;13.8449209033614;46.9888291721133;38.7444728050109
2623;13.8449058979147;46.9891607275132;38.744427438531
2624;13.8448919825708;46.9894933092125;38.7443819623405
2625;13.8448791526611;46.9898269600062;38.7443364254591
2626;13.8448674245254;46.9901617685963;38.744290900249
2627;13.8448568036103;46.9904978555867;38.7442455018674
2628;13.8448472735761;46.9908353392468;38.7442003571429
2629;13.844838837535;46.9911742491441;38.7441554847494
2630;13.8448314822596;46.9915145782757;38.7441108761282
2631;13.8448251766262;46.9918563211951;38.7440665406162
2632;13.8448199019608;46.9921994592281;38.7440224758792
2633;13.8448156520386;46.9925439908185;38.7439786865857
2634;13.8448124183007;46.9928899245253;38.7439351859633
2635;13.8448102046374;46.9932372370059;38.7438919428883
2636;13.8448090133831;46.9935859243697;38.7438489472456
2637;13.8448088515406;46.9939359796141;38.7438061850296
2638;13.8448097183318;46.994287464986;38.743763715375
2639;13.8448116044196;46.9946404279489;38.7437215873016
2640;13.8448144802365;46.9949948498288;38.7436798046996
2641;13.8448183084345;46.9953507212885;38.7436383909119
2642;13.8448230750078;46.9957080283224;38.7435973459384
2643;13.8448287682851;46.9960667553688;38.7435566690009
2644;13.8448353773732;46.9964268713041;38.7435163499844
2645;13.8448428921569;46.9967883761282;38.7434764114535
2646;13.8448513266418;46.9971512745098;38.7434368557423
2647;13.8448606924992;46.9975155524432;38.743397666511
2648;13.8448709827264;46.9978811469032;38.7433587970744
